Seccion,azul ,rojo ,naranja ,negro 
2838,43,31,9,2
2839,25,44,10,1
2839,23,42,10,3
2839,29,35,13,2
2840,62,17,3,1
2840,62,18,2,2
2840,65,18,2,0
2841,60,17,4,1
2841,64,17,6,1
2842,57,22,4,2
2843,50,22,7,3
2844,33,36,8,2
2845,33,36,9,1
2846,40,35,5,2
2846,38,40,6,1
2847,55,18,5,1
2848,57,20,4,1
2849,55,19,7,1
2850,54,22,6,1
2851,56,25,3,1
2851,53,23,6,1
2852,51,19,6,1
2853,20,48,10,3
2853,24,38,8,3
2854,33,40,9,1
2855,16,62,4,2
2855,16,53,9,2
2856,19,54,7,3
2856,17,51,8,2
2857,19,51,7,1
2858,17,47,8,2
2859,12,52,12,1
2860,20,55,8,1
2861,21,45,9,2
2862,19,51,8,1
2863,9,54,12,1
2863,14,51,6,3
2864,21,41,11,2
2865,24,46,9,1
2865,22,42,8,2
2866,13,51,8,1
2866,16,45,8,2
2867,20,48,7,1
2867,18,51,8,2
2868,38,35,6,1
2887,51,23,5,1
2888,22,43,8,3
2888,22,44,10,2
2888,23,40,13,2
2889,23,44,11,2
2889,26,40,11,2
2889,29,41,9,2
2890,33,35,8,1
2890,38,34,5,1
2891,51,22,5,1
2891,47,27,8,3
2892,25,38,12,2
2892,32,35,11,2
2892,32,35,11,2
2893,68,17,3,3
2893,66,17,5,2
2893,62,16,3,2
2894,62,20,3,0
2894,65,17,3,1
2895,70,13,3,1
2895,73,12,2,1
2895,73,12,2,1
2895,72,14,2,1
2895,72,13,4,0
2895,74,10,2,1
2896,63,16,5,2
2896,61,18,3,1
2896,59,20,4,1
2896,63,18,5,0
2897,17,47,9,3
2897,21,48,11,2
2897,13,46,12,3
2898,13,50,11,3
2898,12,55,10,2
2898,13,52,11,1
2898,12,53,11,3
2898,14,48,12,1
2899,9,61,8,2
2899,10,61,11,1
2899,11,51,12,1
2899,6,60,9,3
2908,16,56,8,1
2908,13,54,8,1
2908,14,47,11,2
2908,11,51,10,2
2908,14,54,8,2
2909,12,58,8,3
2909,14,55,12,2
2909,14,56,10,1
2909,12,56,9,3
2910,13,55,8,2
2910,11,55,9,3
2910,13,47,13,2
2910,13,51,10,2
2910,12,52,9,2
2911,12,56,10,1
2911,12,59,9,1
2911,13,56,9,2
2911,12,47,12,1
2911,15,53,10,2
2912,12,47,12,3
2912,11,57,11,2
2912,12,55,9,1
2912,13,54,10,2
2912,13,53,8,2
2924,12,54,9,2
2924,11,58,6,3
2924,13,52,13,2
2924,10,56,11,2
2925,15,54,9,3
2925,14,51,7,2
2925,13,54,10,1
2925,11,51,11,2
2925,13,57,8,2
2925,14,53,9,3
2925,11,52,9,3
2925,13,49,11,4
2925,15,46,11,2
2926,10,55,14,2
2926,14,53,11,2
2926,11,60,9,2
2926,16,56,8,1
3000,11,55,12,3
3000,9,50,15,3
3000,10,55,12,1
3000,12,60,10,2
3000,9,54,13,3
3000,9,52,14,3
3000,12,53,13,2
3001,13,53,9,2
3001,16,43,11,0
3001,13,53,7,4
3002,8,52,10,4
3002,8,54,11,2
3002,11,54,11,1
3002,11,61,10,1
3002,14,49,11,2
3002,11,49,9,2
3003,10,54,13,2
3003,10,63,9,2
3003,10,51,12,3
3003,13,53,8,3
3033,14,56,8,1
3033,14,53,11,2
3033,10,54,7,1
3033,14,48,11,3
3033,14,51,10,3
3033,12,56,9,3
3034,9,55,11,2
3034,13,54,12,1
3034,10,58,15,0
3034,11,53,11,3
3034,6,54,10,2
3034,11,55,10,3
6662,19,46,10,2
6662,17,47,11,2
6662,16,45,10,4
6662,17,45,11,2
6663,27,43,7,1
6663,30,38,8,3
6765,10,55,7,3
6766,15,50,6,2
6767,12,59,11,2
6767,9,56,7,2
6767,10,59,9,2
6767,10,54,7,1
6768,13,49,11,4
6768,15,55,10,2
6768,11,59,12,2
6768,9,60,10,4
6769,10,63,8,3
6769,9,55,11,3
6769,11,55,15,2
6769,15,54,9,2
6769,10,53,10,3
6770,11,50,13,2
6770,12,52,10,4
6770,11,51,10,3
6770,15,53,9,4
6771,13,50,10,3
6771,9,52,15,1
6772,8,56,10,2
6772,9,58,11,1
6772,13,52,11,4
151,2,52,14,2
151,3,50,14,2
151,4,56,12,3
152,3,50,9,2
152,5,54,11,3
153,4,52,15,2
153,3,52,10,3
153,4,46,15,2
153,3,50,14,3
154,4,23,18,2
154,4,45,16,1
154,5,49,11,2
155,3,49,12,1
155,3,46,13,2
248,3,53,11,2
248,3,47,15,5
248,3,54,14,2
248,4,58,9,2
249,2,56,13,2
249,3,54,11,1
249,4,58,11,2
249,3,54,9,3
249,1,54,11,2
511,6,41,18,3
511,5,43,19,2
511,4,44,17,5
511,3,45,18,3
512,6,45,19,2
512,6,47,17,2
512,7,36,23,3
512,5,42,14,2
512,6,46,18,3
513,5,48,16,1
513,6,41,16,1
513,7,39,16,2
513,4,44,18,3
514,8,45,14,2
514,5,48,16,2
514,6,44,13,2
515,2,46,18,2
515,5,43,15,2
515,5,45,19,3
515,4,45,17,2
516,10,40,19,2
516,7,37,17,2
516,4,48,17,3
517,7,42,16,2
517,8,43,17,1
517,4,45,21,2
518,6,48,19,1
518,5,48,15,1
518,6,44,19,2
518,5,47,16,3
518,4,47,19,3
518,7,25,27,2
519,6,46,18,1
519,3,52,17,2
520,4,63,10,2
520,3,61,13,2
520,4,59,7,4
520,0,42,19,4
521,2,62,17,1
521,3,64,7,1
521,3,50,15,3
522,3,56,11,3
522,2,60,11,2
522,3,58,14,2
2236,5,54,13,1
2236,3,47,20,1
2236,3,56,15,2
2236,5,52,12,1
2236,6,51,16,1
2237,3,56,14,2
2237,3,53,15,4
2237,4,52,18,2
2237,4,51,11,2
2237,5,51,14,2
2237,3,51,14,3
2238,3,57,14,1
2238,3,57,14,1
2238,3,58,16,2
2238,4,56,15,2
2238,4,55,13,1
2238,4,57,15,1
2239,4,53,14,2
2239,4,51,15,1
2239,4,59,12,1
2239,4,57,12,1
2239,3,53,16,1
2239,1,65,12,0
2239,6,59,7,2
2240,2,62,13,2
2240,3,54,14,2
2240,5,57,11,1
2240,2,46,16,2
2240,4,48,15,2
2241,2,54,11,1
2241,2,54,11,2
2241,1,55,12,2
2242,1,47,19,3
2386,5,50,12,2
2386,5,53,13,1
2386,4,57,8,2
2386,3,53,10,1
2386,6,46,12,2
2386,5,54,13,1
2388,17,37,9,1
2388,17,40,11,1
2388,11,44,9,1
2388,18,39,11,1
2388,15,43,9,1
2388,14,39,10,2
2388,17,38,9,2
2389,6,41,11,1
2389,7,40,11,2
2389,8,41,9,1
2390,0,0,0,0
2390,13,42,8,2
2390,13,42,11,2
2390,15,35,12,1
2390,14,41,10,0
2390,6,56,17,3
2391,5,52,10,3
2391,6,53,8,2
2392,4,39,6,2
2393,3,55,7,2
2393,6,49,7,3
2394,4,54,7,2
2394,7,56,7,1
2395,5,54,7,2
2395,4,45,10,2
2395,5,52,9,2
2395,3,54,10,2
2396,3,50,9,3
2396,6,43,8,1
2397,5,57,9,0
2397,4,55,10,2
2397,5,57,9,2
2397,3,53,5,2
2398,3,58,8,1
2398,4,56,9,2
2398,6,61,8,2
2399,4,57,11,1
2399,3,45,13,1
2399,3,57,7,1
2400,3,60,10,2
2400,4,60,10,2
2400,2,61,8,1
2401,5,52,9,3
2401,4,56,8,1
2402,7,51,9,1
2402,4,56,9,1
2403,1,59,10,3
2403,3,57,13,1
2404,2,68,8,2
2404,3,59,9,1
2404,3,57,9,2
2404,3,62,6,1
2405,4,53,10,2
2405,5,58,10,1
2405,7,44,11,2
2405,3,48,15,1
2405,5,45,11,2
2406,3,61,9,3
2406,2,56,11,2
2407,4,56,10,2
2407,4,56,9,3
2407,4,58,10,2
2408,3,64,7,2
2408,2,65,11,1
2408,1,66,8,0
2408,4,63,7,0
2409,3,61,8,2
2409,5,61,10,1
2409,4,63,8,1
2410,3,50,14,2
2411,4,49,6,2
2411,3,57,7,1
2411,2,51,9,2
2412,4,47,7,2
2412,3,47,7,1
2412,6,46,10,2
2413,6,52,12,2
2413,3,56,10,2
2413,3,56,12,0
2413,4,50,11,4
2413,4,60,7,4
2414,4,52,12,2
2414,3,53,10,0
2414,4,51,11,2
2415,3,38,5,33
2415,5,50,13,1
2415,7,53,11,2
2415,4,58,10,2
2415,4,52,13,1
2415,8,51,9,1
2416,6,52,10,1
2416,5,50,11,2
2416,4,52,11,2
2416,5,52,10,2
2416,7,49,10,2
2417,4,48,13,1
2417,6,49,11,2
2417,9,50,11,1
2417,6,47,12,1
2417,3,54,13,1
2418,6,53,9,2
2418,4,54,10,2
2418,6,50,13,0
2418,5,55,11,2
2418,6,47,11,2
2418,12,45,13,1
2418,10,40,12,1
2419,8,51,7,2
2419,6,53,10,1
2419,6,43,12,2
2419,6,51,8,1
2419,9,46,9,1
2420,6,54,9,3
2420,4,50,9,2
2420,5,48,8,1
2420,3,52,11,2
2421,3,53,10,1
2421,3,50,9,2
2421,4,51,8,2
2421,3,60,7,1
2422,5,55,7,1
2422,5,53,10,2
2423,22,35,5,2
2424,4,47,8,2
2424,2,53,11,2
2424,2,53,10,1
2424,3,55,9,0
2424,3,45,10,2
2425,2,58,7,3
2425,5,48,10,1
2425,2,56,11,2
2425,3,55,10,2
2425,6,49,10,2
2426,2,57,5,1
2426,3,56,6,1
2426,3,56,7,2
2426,2,61,7,1
2427,4,59,7,2
2427,2,53,7,2
2427,3,50,10,1
2427,3,54,5,2
2427,2,59,6,2
2428,2,49,10,1
2428,2,52,8,2
2428,4,51,10,1
2428,2,53,9,0
2428,4,47,7,1
2430,8,51,11,2
2430,6,41,12,2
2431,62,15,4,0
2431,48,17,4,1
2431,57,14,3,1
3828,5,40,18,3
3828,6,41,17,3
3828,8,47,17,2
3829,6,50,15,2
3829,6,48,21,2
3829,6,45,19,3
3830,5,44,18,3
3830,6,40,17,2
3830,7,45,17,1
3831,9,48,16,2
3831,6,48,19,2
3831,8,43,15,2
3831,8,43,19,2
3832,6,48,17,2
3832,6,48,17,3
3832,5,47,13,3
3832,4,47,17,4
3833,4,45,21,6
3833,6,50,17,3
3833,3,51,13,3
3834,4,50,17,2
3834,4,46,19,3
3834,6,52,17,1
3834,4,49,17,3
3835,8,42,16,3
3835,5,51,14,3
3835,6,44,13,2
3836,7,44,13,2
3837,6,45,17,3
3837,7,43,20,1
3837,7,46,18,3
3837,11,41,20,3
3838,11,43,18,2
3838,10,42,18,2
3838,10,45,15,3
3838,11,43,17,2
3838,13,40,14,1
3839,35,30,10,1
3839,45,23,6,1
3839,36,26,8,1
3839,39,26,8,1
3840,11,46,13,2
3840,4,48,12,2
3840,6,52,13,2
3840,37,31,7,2
3841,4,54,17,1
3841,4,44,16,4
3842,4,60,13,2
3842,2,54,16,2
3842,2,54,19,2
3842,2,52,17,2
3842,3,58,15,2
3842,4,51,18,3
3843,2,54,14,2
3843,3,49,17,2
3843,4,54,11,2
3844,3,53,14,3
3844,2,52,17,2
3844,3,48,17,1
3844,3,46,17,3
3845,10,44,15,3
3845,7,48,13,1
3845,8,44,18,2
3845,8,48,14,4
3845,6,48,16,2
3845,8,45,17,1
3845,6,51,14,2
3845,7,45,14,4
3845,8,46,16,1
3845,4,53,18,3
3845,3,51,17,3
3845,4,54,15,1
3846,3,63,10,2
3846,2,60,10,2
3846,2,63,12,2
3846,2,60,10,3
3847,4,56,12,3
3847,2,57,12,2
3847,1,56,13,3
3848,5,52,9,2
3848,3,58,6,3
3848,2,58,9,4
3849,4,58,9,4
3849,2,58,8,2
3849,2,62,11,1
4142,10,50,10,3
4142,8,45,12,1
4142,5,52,10,1
4142,8,55,11,2
4142,8,45,12,1
4142,8,49,10,2
4143,31,32,12,0
4143,26,32,11,1
4143,24,34,12,2
4143,25,31,14,1
4143,25,36,11,1
4143,24,31,14,2
4143,26,34,13,1
4143,25,33,15,1
4143,19,36,13,1
4143,25,35,14,2
4609,2,48,15,4
4609,3,46,19,3
4609,3,38,14,3
4609,2,49,14,3
4610,3,53,15,2
4610,2,49,18,2
4610,3,48,16,2
4610,4,47,16,4
4701,6,41,15,2
4701,7,42,15,2
4701,7,37,13,2
4701,6,43,12,2
4701,9,40,11,1
4702,10,38,15,2
4702,6,43,13,1
4702,8,42,12,2
4702,13,51,12,2
4703,19,12,2,1
4703,6,45,15,2
4703,7,48,13,1
4703,5,40,17,1
4703,6,41,14,2
4704,5,50,13,1
4704,5,50,9,1
4704,4,48,13,1
4704,4,51,12,2
4704,4,53,15,1
4704,7,43,14,3
4704,4,51,13,1
4705,4,51,13,2
4705,5,52,13,2
4705,2,54,13,2
4705,4,52,14,2
4706,9,40,13,2
4706,7,37,18,1
4706,8,37,14,2
4706,11,37,19,2
4707,3,58,12,1
4707,4,49,16,2
4707,5,54,9,1
4708,6,48,12,1
4708,5,38,14,2
4708,8,45,13,2
4709,3,54,10,2
4709,2,55,9,2
4709,4,62,9,1
4709,3,54,9,1
4709,3,53,11,1
4709,2,56,9,1
4710,4,51,10,0
4710,2,51,12,2
4710,2,51,9,2
4710,4,56,10,1
4712,3,53,8,3
4712,2,55,11,0
4713,2,54,10,2
4713,3,52,10,2
4714,4,47,9,2
4714,3,52,10,3
4715,3,55,11,2
4715,5,56,12,1
4715,4,56,14,2
4715,3,56,12,2
4715,3,53,12,2
4716,4,54,9,2
4716,3,57,10,3
4716,2,54,13,2
4716,3,59,12,2
4717,3,53,11,3
4717,4,55,11,1
4717,2,54,8,3
4718,5,53,14,1
4718,3,57,10,2
4718,3,54,14,3
4719,1,58,8,4
4719,2,51,7,2
4719,1,50,12,6
4719,2,52,13,7
4721,2,48,5,3
4721,2,50,8,4
4721,2,52,11,4
4723,1,54,9,2
4723,3,50,6,3
4723,2,56,9,4
4724,1,59,8,2
4724,1,58,8,3
4724,1,55,6,3
4724,1,43,7,4
6611,4,53,15,3
6611,4,57,13,2
6611,5,54,13,2
6612,2,61,12,2
6612,4,51,13,3
6612,2,63,10,0
6613,3,56,8,2
6613,2,55,5,1
6613,3,55,6,1
6613,3,52,9,1
6613,2,51,7,2
6614,2,56,5,1
6615,2,55,5,3
6615,2,60,6,2
6615,2,59,8,3
6615,1,58,9,1
6615,2,57,8,2
6616,3,41,6,2
6616,1,45,8,2
6773,4,54,11,1
6773,5,58,11,1
6774,4,50,13,3
6774,3,57,11,1
6775,6,50,13,1
6775,6,49,11,2
6775,8,48,12,3
6775,5,46,11,3
6776,12,41,10,1
6776,11,34,12,2
6776,13,41,14,1
6776,10,38,13,2
6903,8,53,10,2
6903,7,49,12,1
6903,7,47,12,2
6903,6,53,13,1
6903,6,52,11,1
6904,1,37,12,2
6905,1,55,5,3
6905,1,59,7,4
6905,1,54,9,3
6906,1,45,7,2
6906,3,38,7,2
2582,19,41,11,1
2582,22,44,12,1
2583,15,55,9,3
2583,14,59,0,2
2584,21,48,8,2
2584,20,48,11,2
2585,22,45,9,2
2585,14,52,11,1
2586,22,44,10,3
2587,15,52,13,1
2587,20,47,12,2
2588,14,51,9,4
2588,25,26,16,4
2588,14,55,9,2
2589,19,38,12,2
2589,14,53,12,2
2590,30,39,9,1
2590,32,37,9,3
2591,40,30,9,2
2591,50,12,15,1
2592,24,39,7,3
2592,28,43,7,2
2597,17,48,9,2
2598,22,49,8,2
2599,35,39,6,3
2599,36,36,10,2
2600,42,27,7,2
2601,15,51,10,2
2601,15,58,9,1
2602,13,54,9,2
2602,16,49,8,2
2603,17,46,13,1
2603,18,49,9,1
2603,16,54,12,1
2604,13,50,12,2
2604,12,52,12,2
2605,12,51,10,2
2605,10,54,7,2
2606,16,51,11,2
2606,11,54,8,2
2606,14,51,13,2
2607,14,54,10,3
2607,18,50,11,2
2608,16,50,9,3
2608,15,48,14,2
2609,16,49,8,1
2609,16,50,8,1
2610,17,50,12,2
2610,14,56,8,2
2611,13,47,11,3
2611,3,62,11,1
2612,14,47,9,5
2612,18,46,11,2
2613,15,54,12,1
2613,17,50,11,2
2614,18,54,8,3
2614,15,60,7,1
2615,16,53,11,2
2615,15,51,10,2
2616,23,43,12,1
2616,19,51,11,1
2617,22,46,9,2
2617,18,52,7,1
2618,26,37,10,2
2618,27,39,8,3
2619,20,47,10,3
2619,19,53,7,1
2620,17,53,8,2
2620,14,56,8,1
2621,21,44,11,3
2621,18,51,9,2
2621,13,56,9,3
2622,14,55,11,2
2622,16,53,11,1
2623,15,54,8,1
2623,14,61,5,3
2624,31,38,9,2
2624,13,57,9,2
2625,15,53,7,3
2625,11,59,7,2
2625,17,53,9,5
2626,14,56,11,2
2626,13,56,7,2
2627,17,49,10,3
2627,19,51,7,2
2627,17,49,10,0
2628,11,46,10,2
2628,16,42,14,1
2629,21,39,15,2
2629,16,45,11,3
2629,14,43,11,2
2630,15,48,12,3
2630,12,51,11,2
2631,13,52,9,2
2631,17,53,7,2
2632,14,55,9,2
2632,18,45,10,2
2633,16,49,10,3
2633,13,42,10,0
2634,11,49,11,3
2634,15,49,13,3
2634,16,56,9,1
2635,18,47,12,2
2635,13,59,7,1
2635,15,48,11,1
2636,12,66,8,1
2636,16,45,11,3
2636,14,47,12,1
2637,12,51,13,2
2637,13,53,11,1
2637,9,53,9,2
2638,10,63,9,2
2638,9,56,9,3
2638,9,55,8,3
2638,12,55,9,2
2639,8,51,12,2
2639,9,59,10,2
2639,9,56,9,1
2640,11,59,7,2
2640,11,52,10,2
2640,9,57,12,2
2640,9,59,7,1
2641,10,57,11,2
2641,11,53,8,4
2641,7,62,9,2
2642,11,61,8,3
2642,10,57,10,2
2642,9,61,9,3
2643,11,55,12,1
2643,12,55,11,3
2643,13,55,7,2
2644,13,53,10,2
2644,12,55,10,3
2644,13,52,11,3
2645,13,52,9,3
2645,7,58,11,2
2645,13,57,10,2
2646,9,57,8,2
2646,6,59,8,2
2646,11,56,8,2
2647,8,59,8,3
2647,10,57,9,3
2647,13,50,12,2
2647,15,53,11,1
2648,10,54,8,3
2648,12,49,8,3
2648,10,54,11,3
2649,10,59,10,2
2649,10,59,8,2
2649,11,53,10,2
2649,25,17,16,3
2650,15,50,11,2
2650,8,62,10,2
2650,9,57,14,1
2650,10,54,10,2
2650,10,57,9,1
2651,10,55,10,1
2651,7,63,9,1
2651,8,57,11,4
2652,9,60,11,2
2652,12,50,9,3
2652,10,51,9,3
2653,11,57,13,1
2653,11,53,14,1
2653,12,45,12,1
2654,13,51,7,3
2654,10,53,10,3
2654,11,50,10,5
2654,13,56,11,2
2655,12,54,10,2
2655,10,57,9,4
2655,9,56,10,3
2655,10,55,9,3
2656,12,52,10,3
2656,8,58,12,2
2656,12,59,9,2
2656,13,53,13,2
2657,10,52,14,2
2657,9,52,14,7
2657,10,62,6,2
2657,15,57,7,2
2658,11,55,12,1
2658,14,51,13,3
2658,16,52,10,2
2658,14,49,10,2
2659,12,48,8,3
2659,12,58,5,3
2660,10,60,8,1
2660,12,56,9,2
2661,14,50,12,2
2661,9,59,12,3
2661,11,56,12,3
2661,14,53,8,3
2662,12,49,11,2
2662,11,58,7,2
2662,11,60,6,2
2662,9,56,12,2
2663,11,57,13,2
2663,14,52,10,1
2664,15,56,10,1
2664,9,58,9,1
2664,9,58,9,2
2665,12,53,11,1
2665,18,55,7,2
2665,12,58,7,1
2666,12,61,9,1
2666,14,58,8,1
2666,22,31,12,3
2668,17,50,7,1
2668,17,50,7,2
2668,21,39,12,2
2668,34,33,7,1
2669,16,53,10,1
2669,17,55,7,1
2669,12,56,10,2
2670,10,57,11,3
2670,9,51,11,2
2670,16,51,10,3
2671,10,59,7,4
2671,12,58,8,2
2672,12,52,11,1
2672,11,59,11,1
2672,15,48,9,2
2673,12,57,8,2
2673,9,43,13,4
2673,12,52,10,2
2674,17,48,10,2
2674,15,53,8,3
2674,13,55,7,3
2675,10,50,13,4
2675,14,53,9,2
2675,13,49,13,2
2675,9,60,9,1
2676,10,55,10,2
2676,12,51,9,4
2676,12,60,8,3
2676,12,53,11,2
2677,11,53,9,2
2677,8,63,8,4
2677,13,55,9,2
2677,11,51,12,3
2678,11,57,11,1
2678,11,53,12,2
2678,13,52,11,2
2678,12,56,10,3
2678,15,57,9,1
2679,14,51,9,2
2679,14,54,10,3
2679,16,50,12,2
2679,14,52,10,1
2680,12,56,8,3
2680,14,58,8,2
2680,9,56,9,2
2680,15,52,9,4
2681,20,46,8,1
2681,23,46,9,2
2681,24,46,12,1
2681,24,46,8,3
2682,17,52,9,2
2682,13,61,9,2
2682,13,55,11,3
2683,24,41,8,2
2683,21,40,12,1
2683,23,42,9,2
2684,22,44,12,2
2685,14,57,11,2
2685,16,49,12,2
2686,43,34,6,1
2686,27,44,8,3
2686,35,37,9,2
2686,38,34,8,1
2687,36,37,7,1
2687,31,39,7,3
2687,27,38,8,2
2688,34,33,10,2
2688,27,43,11,1
2689,22,42,10,1
2689,25,42,7,1
2690,61,16,3,2
2690,64,13,2,0
2690,62,11,4,1
2691,60,16,4,0
2691,62,15,3,1
2692,49,28,6,1
2692,51,27,6,0
2693,58,16,5,1
2694,62,18,4,1
2695,80,5,2,0
2695,82,7,2,1
2696,75,8,2,0
2696,78,6,2,0
2697,61,14,4,1
2698,84,5,1,1
2698,82,4,1,0
2699,79,6,2,0
2699,73,10,1,0
2700,74,13,1,0
2700,68,19,4,1
2701,28,33,7,3
2701,25,42,7,1
2701,29,32,8,1
2702,83,5,0,1
2702,81,6,0,0
2703,82,5,1,1
2704,79,5,2,1
2705,24,46,6,2
2705,24,43,9,1
2705,25,47,6,1
2706,55,20,3,1
2706,49,24,4,1
2707,32,33,13,2
2707,30,30,18,1
2708,24,33,18,1
2708,24,37,15,1
2708,25,26,13,1
2709,24,43,13,1
2711,22,37,19,1
2711,28,32,15,1
2869,19,45,6,3
2869,17,46,10,4
2870,19,43,9,2
2871,23,36,7,3
2872,16,53,10,2
2872,20,52,9,1
2873,46,27,6,2
2874,21,47,11,2
2874,23,47,10,1
2875,16,50,6,4
2875,15,50,9,3
2876,18,54,7,1
2877,19,48,11,3
2877,26,43,9,0
2878,20,47,10,1
2878,17,53,7,1
2879,20,49,9,2
2880,16,49,9,2
2880,14,51,8,1
2880,13,51,9,2
2881,18,44,6,2
2882,53,16,11,1
2883,26,41,10,3
2884,18,47,7,2
2885,11,52,12,2
2886,46,22,7,2
2900,16,53,7,3
2900,7,63,8,2
2901,14,51,9,2
2901,16,49,10,2
2902,14,53,11,1
2902,11,52,13,1
2902,14,52,8,1
2903,21,44,6,2
2904,14,48,12,2
2904,8,52,10,2
2905,8,65,8,1
2905,9,52,7,4
2905,7,57,9,2
2906,16,51,10,1
2906,16,49,6,5
2906,13,54,7,3
2907,17,52,8,1
2907,13,58,8,2
2907,14,57,7,1
2907,12,54,11,2
2913,14,55,9,3
2913,11,52,9,2
2913,6,62,9,3
2913,12,56,9,3
2914,9,57,9,1
2914,11,56,10,1
2914,9,58,11,2
2915,9,53,9,2
2915,10,60,7,1
2915,12,59,8,3
2915,11,61,11,2
2916,15,51,10,2
2916,13,57,7,4
2916,12,58,10,1
2917,10,55,8,2
2917,10,60,10,2
2917,10,53,11,2
2918,13,54,9,3
2918,16,43,11,2
2919,11,54,10,2
2919,10,53,9,2
2919,11,57,9,1
2920,11,52,10,1
2920,9,57,8,1
2921,11,61,6,2
2921,10,64,8,4
2921,8,60,10,3
2921,11,55,10,2
2921,11,53,8,3
2922,15,50,11,3
2922,9,57,10,3
2922,9,58,9,2
2923,10,59,9,2
2923,11,58,7,1
2923,10,56,11,3
2923,10,57,8,2
2927,8,61,7,2
2927,10,53,9,1
2927,11,54,7,1
2927,11,59,8,0
2927,8,56,9,2
2928,9,60,10,1
2928,10,60,6,3
2928,9,56,11,2
2928,13,58,10,3
2929,11,55,11,3
2929,14,47,13,2
2929,12,58,10,1
2929,11,54,10,3
2930,13,54,11,1
2930,16,54,12,1
2931,10,58,8,1
2931,11,56,13,1
2931,22,45,9,1
2932,16,48,11,1
2932,16,48,11,2
2932,19,52,9,2
2933,10,59,9,2
2933,8,59,7,2
2934,10,55,9,2
2934,7,55,9,1
2934,6,59,7,3
2934,8,58,9,1
2935,11,58,10,3
2935,11,57,10,2
2936,14,53,8,3
2936,15,51,11,2
2936,11,56,11,1
2937,12,51,12,3
2937,12,51,11,4
2937,12,53,13,2
2938,15,57,11,1
2938,16,52,9,2
2939,9,60,8,3
2939,10,55,11,2
2939,13,54,8,1
2940,15,54,5,2
2940,12,57,7,1
2940,12,51,8,2
2941,13,52,9,3
2941,18,48,12,1
2941,15,48,11,6
2942,15,54,10,1
2942,15,55,7,0
2943,11,64,8,1
2943,12,58,9,2
2944,15,51,8,2
2944,16,49,9,1
2944,19,48,10,2
2945,11,53,8,2
2945,15,53,4,3
2945,13,58,5,3
2946,15,49,11,1
2946,16,49,9,2
2947,11,56,10,2
2947,11,57,9,2
2948,11,55,8,2
2948,13,47,9,2
2949,11,52,11,1
2949,10,55,10,2
2949,15,52,8,3
2950,12,62,8,2
2950,13,60,7,0
2951,14,58,11,3
2951,13,52,10,2
2951,9,58,13,2
2952,11,58,11,3
2952,9,65,10,1
2953,22,44,0,0
2953,13,60,8,1
2953,9,59,12,2
2953,10,62,11,2
2953,12,58,10,3
2954,16,57,9,1
2954,10,59,10,3
2954,12,57,9,2
2955,10,56,10,2
2955,11,56,16,1
2956,14,49,11,2
2956,12,53,11,2
2956,11,54,8,1
2957,9,53,12,1
2957,9,56,12,3
2958,11,55,11,2
2958,17,51,10,3
2958,10,54,8,3
2958,12,51,10,2
2959,18,50,9,3
2959,15,50,11,3
2959,17,51,9,2
2960,19,50,10,0
2960,16,47,12,2
2960,17,45,11,1
2961,14,56,10,1
2961,10,53,10,2
2961,13,60,5,1
2961,11,55,7,2
2962,14,50,11,3
2962,15,54,13,2
2962,9,52,10,3
2962,12,50,13,2
2963,14,52,11,2
2963,12,53,11,4
2963,16,50,9,2
2963,11,56,10,3
2964,10,57,10,2
2964,11,56,8,3
2964,12,54,12,3
2965,12,55,10,3
2965,13,51,8,2
2966,13,52,8,2
2966,13,55,8,2
2966,13,57,9,2
2967,14,51,9,2
2967,11,60,8,2
2967,13,54,9,2
2968,20,49,9,2
2968,22,46,9,0
2968,21,42,11,2
2969,12,57,12,1
2969,10,53,13,3
2969,11,58,9,3
2969,7,58,8,3
2970,9,57,11,3
2970,7,65,7,2
2970,9,58,7,3
2971,8,54,10,1
2971,13,53,11,3
2971,11,60,10,3
2972,12,53,9,3
2972,12,51,13,3
2972,16,55,9,0
2973,10,54,9,3
2973,7,61,10,4
2973,8,59,12,3
2974,10,56,10,2
2974,8,53,11,3
2975,9,52,8,2
2975,11,47,9,2
2976,14,55,11,3
2976,9,58,9,2
2976,13,54,7,3
2977,12,55,9,2
2977,10,56,10,1
2978,12,60,6,2
2978,11,59,8,2
2978,11,58,10,2
2978,10,53,7,3
2979,11,60,8,2
2979,11,59,10,1
2979,12,63,6,2
2980,12,54,9,3
2980,10,53,9,3
2980,10,63,9,1
2981,14,57,6,2
2981,16,53,8,2
2982,15,53,14,2
2982,20,43,9,3
2983,13,58,7,2
2983,12,55,11,2
2984,16,57,7,2
2984,18,48,10,3
2985,18,49,9,2
2985,19,49,8,2
2986,14,48,12,2
2986,19,50,8,2
2986,14,55,4,3
2987,17,51,8,1
2987,17,52,9,1
2988,15,48,11,2
2988,17,51,8,2
2989,14,52,12,2
2989,14,54,12,2
2989,10,62,8,2
2989,10,52,13,2
2990,12,59,9,3
2990,12,49,12,3
2991,16,50,6,3
2991,12,57,8,3
2992,9,58,7,2
2992,10,50,10,3
2992,13,55,8,2
2993,10,62,8,2
2993,11,55,11,2
2994,8,65,8,1
2994,10,57,10,1
2994,9,63,10,3
2995,17,52,10,1
2995,19,45,11,2
2995,21,46,11,2
2996,16,50,11,2
2996,18,51,8,2
2997,13,58,11,2
2997,11,59,10,2
